"GEO_ID","NAME","B17011_001E","B17011_001M","B17011_002E","B17011_002M","B17011_003E","B17011_003M","B17011_004E","B17011_004M","B17011_005E","B17011_005M",
"Geography","Geographic Area Name","Estimate!!Aggregate income deficit in the past 12 months:","Margin of Error!!Aggregate income deficit in the past 12 months:","Estimate!!Aggregate income deficit in the past 12 months:!!Married-couple family","Margin of Error!!Aggregate income deficit in the past 12 months:!!Married-couple family","Estimate!!Aggregate income deficit in the past 12 months:!!Other family:","Margin of Error!!Aggregate income deficit in the past 12 months:!!Other family:","Estimate!!Aggregate income deficit in the past 12 months:!!Other family:!!Male householder, no spouse present","Margin of Error!!Aggregate income deficit in the past 12 months:!!Other family:!!Male householder, no spouse present","Estimate!!Aggregate income deficit in the past 12 months:!!Other family:!!Female householder, no spouse present","Margin of Error!!Aggregate income deficit in the past 12 months:!!Other family:!!Female householder, no spouse present",
"1500000US150030013002","Block Group 2; Census Tract 13; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030013003","Block Group 3; Census Tract 13; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030013004","Block Group 4; Census Tract 13; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030014001","Block Group 1; Census Tract 14; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030014002","Block Group 2; Census Tract 14; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030015011","Block Group 1; Census Tract 15.01; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030015021","Block Group 1; Census Tract 15.02; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030015022","Block Group 2; Census Tract 15.02; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030016011","Block Group 1; Census Tract 16.01; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030016012","Block Group 2; Census Tract 16.01; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030016021","Block Group 1; Census Tract 16.02; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030016022","Block Group 2; Census Tract 16.02; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030017001","Block Group 1; Census Tract 17; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030017002","Block Group 2; Census Tract 17; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030018011","Block Group 1; Census Tract 18.01; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030018012","Block Group 2; Census Tract 18.01; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030018031","Block Group 1; Census Tract 18.03; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030018032","Block Group 2; Census Tract 18.03; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030018033","Block Group 3; Census Tract 18.03; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030018034","Block Group 4; Census Tract 18.03; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030018041","Block Group 1; Census Tract 18.04; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030018042","Block Group 2; Census Tract 18.04; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030019011","Block Group 1; Census Tract 19.01; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030019051","Block Group 1; Census Tract 19.05; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030019052","Block Group 2; Census Tract 19.05; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030019061","Block Group 1; Census Tract 19.06; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030019062","Block Group 2; Census Tract 19.06; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030019063","Block Group 3; Census Tract 19.06; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030019071","Block Group 1; Census Tract 19.07; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030019072","Block Group 2; Census Tract 19.07; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030019073","Block Group 3; Census Tract 19.07; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030020031","Block Group 1; Census Tract 20.03; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030020032","Block Group 2; Census Tract 20.03; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030020041","Block Group 1; Census Tract 20.04; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030020042","Block Group 2; Census Tract 20.04; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030020051","Block Group 1; Census Tract 20.05; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030020052","Block Group 2; Census Tract 20.05; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030020061","Block Group 1; Census Tract 20.06; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030020062","Block Group 2; Census Tract 20.06; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030021011","Block Group 1; Census Tract 21.01; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030021012","Block Group 2; Census Tract 21.01; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030021013","Block Group 3; Census Tract 21.01; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030021021","Block Group 1; Census Tract 21.02; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030021022","Block Group 2; Census Tract 21.02; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030022031","Block Group 1; Census Tract 22.03; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030022041","Block Group 1; Census Tract 22.04; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030022051","Block Group 1; Census Tract 22.05; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030022061","Block Group 1; Census Tract 22.06; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030022062","Block Group 2; Census Tract 22.06; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030023011","Block Group 1; Census Tract 23.01; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030023012","Block Group 2; Census Tract 23.01; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030023013","Block Group 3; Census Tract 23.01; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030023021","Block Group 1; Census Tract 23.02; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030023022","Block Group 2; Census Tract 23.02; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030024011","Block Group 1; Census Tract 24.01; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030024012","Block Group 2; Census Tract 24.01; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030024013","Block Group 3; Census Tract 24.01; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030024014","Block Group 4; Census Tract 24.01; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030024031","Block Group 1; Census Tract 24.03; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030024032","Block Group 2; Census Tract 24.03; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030024041","Block Group 1; Census Tract 24.04; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030024042","Block Group 2; Census Tract 24.04; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030025001","Block Group 1; Census Tract 25; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030025002","Block Group 2; Census Tract 25; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030025003","Block Group 3; Census Tract 25; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030026001","Block Group 1; Census Tract 26; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030026002","Block Group 2; Census Tract 26; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030026003","Block Group 3; Census Tract 26; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030026004","Block Group 4; Census Tract 26; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030027011","Block Group 1; Census Tract 27.01; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030027012","Block Group 2; Census Tract 27.01; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030027013","Block Group 3; Census Tract 27.01; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030027021","Block Group 1; Census Tract 27.02; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030027022","Block Group 2; Census Tract 27.02; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030027023","Block Group 3; Census Tract 27.02; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030027024","Block Group 4; Census Tract 27.02; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030028011","Block Group 1; Census Tract 28.01; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030028021","Block Group 1; Census Tract 28.02; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030028022","Block Group 2; Census Tract 28.02; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030029001","Block Group 1; Census Tract 29; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030030001","Block Group 1; Census Tract 30; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030030002","Block Group 2; Census Tract 30; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030030003","Block Group 3; Census Tract 30; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030030004","Block Group 4; Census Tract 30; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030031021","Block Group 1; Census Tract 31.02; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030031022","Block Group 2; Census Tract 31.02; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030031031","Block Group 1; Census Tract 31.03; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030031041","Block Group 1; Census Tract 31.04; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030034041","Block Group 1; Census Tract 34.04; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030034042","Block Group 2; Census Tract 34.04; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030034043","Block Group 3; Census Tract 34.04; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030034044","Block Group 4; Census Tract 34.04; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030034081","Block Group 1; Census Tract 34.08; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030034082","Block Group 2; Census Tract 34.08; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030034091","Block Group 1; Census Tract 34.09; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030034092","Block Group 2; Census Tract 34.09; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030034101","Block Group 1; Census Tract 34.10; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030034111","Block Group 1; Census Tract 34.11; Honolulu County; Hawaii","133300","181427","133300","181427","-","**","-","**","-","**",
"1500000US150030034121","Block Group 1; Census Tract 34.12; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030034131","Block Group 1; Census Tract 34.13; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030034132","Block Group 2; Census Tract 34.13; Honolulu County; Hawaii","316100","342562","316100","342562","-","**","-","**","-","**",
"1500000US150030034141","Block Group 1; Census Tract 34.14; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030034142","Block Group 2; Census Tract 34.14; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030034143","Block Group 3; Census Tract 34.14; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030034144","Block Group 4; Census Tract 34.14; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030035011","Block Group 1; Census Tract 35.01; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030035012","Block Group 2; Census Tract 35.01; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030035031","Block Group 1; Census Tract 35.03; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030035041","Block Group 1; Census Tract 35.04; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030035042","Block Group 2; Census Tract 35.04; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030036031","Block Group 1; Census Tract 36.03; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030036032","Block Group 2; Census Tract 36.03; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030036033","Block Group 3; Census Tract 36.03; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030036041","Block Group 1; Census Tract 36.04; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030036042","Block Group 2; Census Tract 36.04; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030036051","Block Group 1; Census Tract 36.05; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030036061","Block Group 1; Census Tract 36.06; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030036062","Block Group 2; Census Tract 36.06; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030037011","Block Group 1; Census Tract 37.01; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030037012","Block Group 2; Census Tract 37.01; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030037013","Block Group 3; Census Tract 37.01; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030037014","Block Group 4; Census Tract 37.01; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030037021","Block Group 1; Census Tract 37.02; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030037022","Block Group 2; Census Tract 37.02; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030037023","Block Group 3; Census Tract 37.02; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030037024","Block Group 4; Census Tract 37.02; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030037031","Block Group 1; Census Tract 37.03; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030037032","Block Group 2; Census Tract 37.03; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030037033","Block Group 3; Census Tract 37.03; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030037034","Block Group 4; Census Tract 37.03; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030037035","Block Group 5; Census Tract 37.03; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030038011","Block Group 1; Census Tract 38.01; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030038012","Block Group 2; Census Tract 38.01; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030038013","Block Group 3; Census Tract 38.01; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030038014","Block Group 4; Census Tract 38.01; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030038015","Block Group 5; Census Tract 38.01; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030038021","Block Group 1; Census Tract 38.02; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030038022","Block Group 2; Census Tract 38.02; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030038023","Block Group 3; Census Tract 38.02; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030038024","Block Group 4; Census Tract 38.02; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030038025","Block Group 5; Census Tract 38.02; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030039001","Block Group 1; Census Tract 39; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030040001","Block Group 1; Census Tract 40; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030040002","Block Group 2; Census Tract 40; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030041011","Block Group 1; Census Tract 41.01; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030041012","Block Group 2; Census Tract 41.01; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030041021","Block Group 1; Census Tract 41.02; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030041022","Block Group 2; Census Tract 41.02; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030041023","Block Group 3; Census Tract 41.02; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030042011","Block Group 1; Census Tract 42.01; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030042012","Block Group 2; Census Tract 42.01; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030042021","Block Group 1; Census Tract 42.02; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030042022","Block Group 2; Census Tract 42.02; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030043011","Block Group 1; Census Tract 43.01; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030043012","Block Group 2; Census Tract 43.01; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030043021","Block Group 1; Census Tract 43.02; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030043022","Block Group 2; Census Tract 43.02; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030043023","Block Group 3; Census Tract 43.02; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030044011","Block Group 1; Census Tract 44.01; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030044012","Block Group 2; Census Tract 44.01; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030044013","Block Group 3; Census Tract 44.01; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030044021","Block Group 1; Census Tract 44.02; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030044022","Block Group 2; Census Tract 44.02; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030045001","Block Group 1; Census Tract 45; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030045002","Block Group 2; Census Tract 45; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030045003","Block Group 3; Census Tract 45; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030045004","Block Group 4; Census Tract 45; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030046001","Block Group 1; Census Tract 46; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030046002","Block Group 2; Census Tract 46; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030046003","Block Group 3; Census Tract 46; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030046004","Block Group 4; Census Tract 46; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030047011","Block Group 1; Census Tract 47.01; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030047012","Block Group 2; Census Tract 47.01; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030047021","Block Group 1; Census Tract 47.02; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030047022","Block Group 2; Census Tract 47.02; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030047023","Block Group 3; Census Tract 47.02; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030048011","Block Group 1; Census Tract 48.01; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030048012","Block Group 2; Census Tract 48.01; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030048013","Block Group 3; Census Tract 48.01; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030048021","Block Group 1; Census Tract 48.02; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030048022","Block Group 2; Census Tract 48.02; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030048023","Block Group 3; Census Tract 48.02; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030049001","Block Group 1; Census Tract 49; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030049002","Block Group 2; Census Tract 49; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030049003","Block Group 3; Census Tract 49; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030050001","Block Group 1; Census Tract 50; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030050002","Block Group 2; Census Tract 50; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030050003","Block Group 3; Census Tract 50; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030050004","Block Group 4; Census Tract 50; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030051001","Block Group 1; Census Tract 51; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030051002","Block Group 2; Census Tract 51; Honolulu County; Hawaii","445800","297924","224500","169531","221400","257380","-","**","221400","257380",
"1500000US150030052001","Block Group 1; Census Tract 52; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030052002","Block Group 2; Census Tract 52; Honolulu County; Hawaii","576800","387561","358800","309958","218000","233828","-","**","218000","233828",
"1500000US150030053001","Block Group 1; Census Tract 53; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030053002","Block Group 2; Census Tract 53; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030054001","Block Group 1; Census Tract 54; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030055001","Block Group 1; Census Tract 55; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030056011","Block Group 1; Census Tract 56.01; Honolulu County; Hawaii","59600","67172","59600","67172","-","**","-","**","-","**",
"1500000US150030056012","Block Group 2; Census Tract 56.01; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030056021","Block Group 1; Census Tract 56.02; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030056022","Block Group 2; Census Tract 56.02; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030056023","Block Group 3; Census Tract 56.02; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030057001","Block Group 1; Census Tract 57; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030057002","Block Group 2; Census Tract 57; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030058001","Block Group 1; Census Tract 58; Honolulu County; Hawaii","197200","265556","197200","265556","-","**","-","**","-","**",
"1500000US150030058002","Block Group 2; Census Tract 58; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030059001","Block Group 1; Census Tract 59; Honolulu County; Hawaii","148200","162163","-","**","148200","162163","-","**","148200","162163",
"1500000US150030059002","Block Group 2; Census Tract 59; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030060001","Block Group 1; Census Tract 60; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030060002","Block Group 2; Census Tract 60; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030060003","Block Group 3; Census Tract 60; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030061001","Block Group 1; Census Tract 61; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030061002","Block Group 2; Census Tract 61; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030062021","Block Group 1; Census Tract 62.02; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030062022","Block Group 2; Census Tract 62.02; Honolulu County; Hawaii","1396100","1043707","498600","440124","897500","961299","-","**","897500","961299",
"1500000US150030062031","Block Group 1; Census Tract 62.03; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030062032","Block Group 2; Census Tract 62.03; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030063011","Block Group 1; Census Tract 63.01; Honolulu County; Hawaii","-","**","-","**","-","**","-","**","-","**",
"1500000US150030063012","Block Group 2; Census Tract 63.01; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030063013","Block Group 3; Census Tract 63.01; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030063021","Block Group 1; Census Tract 63.02; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030063022","Block Group 2; Census Tract 63.02; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
"1500000US150030064011","Block Group 1; Census Tract 64.01; Honolulu County; Hawaii","null","null","null","null","null","null","null","null","null","null",
